model	var_name1	var_val1	var_name2	var_val2	value
D1M	employed_f	Missing			-0.220799222839426
D1M	employed_f	Yes			-0.232387161099355
D1M	hm_owner	Missing			-0.0666170185048918
D1M	hm_owner	Mortgage			-0.172222118513376
D1M	hm_owner	Own			-0.0481349034192498
D1M	month	April			-0.151388818368032
D1M	month	August			0.0689201237656927
D1M	month	December			0.142607448340607
D1M	month	February			-0.17160485724446
D1M	month	July			0.119156583469176
D1M	month	June			-0.0543293600915553
D1M	month	March			0.103911560996609
D1M	month	May			0.0259091400233622
D1M	month	November			0.0691150218916794
D1M	month	October			0.187762204749456
D1M	month	September			0.0827762811261084
D1M	platform_f	Marlette			0.195251387646588
D1M	platform_f	Upgrade			0.0810215652959704
D1M	platform_f	Upstart			-0.176756889015877
D1M	purpose	Business			0.194235442568537
D1M	purpose	CC			-0.0501910206102618
D1M	purpose	Home Improvement			0.0123405381761635
D1M	purpose	Medical			-0.13056233277788
D1M	purpose	Missing			0.00464648271504594
D1M	purpose	Vacation			-0.0189321164408349
D1M	purpose	Vehicle			-0.176583225474007
D1M	intercept	intercept			-3.40358687351084
D1M	opti	0	v_opti		-0.142257655970812
D1M	opti	0.00100502512562814	v_opti		-0.140391301580499
D1M	opti	0.00201005025125628	v_opti		-0.138524950453561
D1M	opti	0.00301507537688442	v_opti		-0.136658610109666
D1M	opti	0.00402010050251256	v_opti		-0.13479229260895
D1M	opti	0.0050251256281407	v_opti		-0.132926014431401
D1M	opti	0.00603015075376884	v_opti		-0.131059796367979
D1M	opti	0.00703517587939699	v_opti		-0.129193663423188
D1M	opti	0.00804020100502513	v_opti		-0.12732764472879
D1M	opti	0.00904522613065327	v_opti		-0.125461773468332
D1M	opti	0.0100502512562814	v_opti		-0.123596086812134
D1M	opti	0.0110552763819095	v_opti		-0.121730625862364
D1M	opti	0.0120603015075377	v_opti		-0.119865435607823
D1M	opti	0.0130653266331658	v_opti		-0.118000564888024
D1M	opti	0.014070351758794	v_opti		-0.116136066366164
D1M	opti	0.0150753768844221	v_opti		-0.114271996510541
D1M	opti	0.0160804020100503	v_opti		-0.112408415583986
D1M	opti	0.0170854271356784	v_opti		-0.110545387640853
D1M	opti	0.0180904522613065	v_opti		-0.108682980531105
D1M	opti	0.0190954773869347	v_opti		-0.106821265911017
D1M	opti	0.0201005025125628	v_opti		-0.104960319260026
D1M	opti	0.021105527638191	v_opti		-0.103100219903243
D1M	opti	0.0221105527638191	v_opti		-0.101241051039127
D1M	opti	0.0231155778894472	v_opti		-0.0993828997718362
D1M	opti	0.0241206030150754	v_opti		-0.097525857147756
D1M	opti	0.0251256281407035	v_opti		-0.0956700181957033
D1M	opti	0.0261306532663317	v_opti		-0.0938154819703088
D1M	opti	0.0271356783919598	v_opti		-0.0919623515980754
D1M	opti	0.0281407035175879	v_opti		-0.0901107343256171
D1M	opti	0.0291457286432161	v_opti		-0.0882607415695765
D1M	opti	0.0301507537688442	v_opti		-0.0864124889677319
D1M	opti	0.0311557788944724	v_opti		-0.0845660964308001
D1M	opti	0.0321608040201005	v_opti		-0.082721688194451
D1M	opti	0.0331658291457286	v_opti		-0.0808793928710543
D1M	opti	0.0341708542713568	v_opti		-0.0790393435006832
D1M	opti	0.0351758793969849	v_opti		-0.0772016776009093
D1M	opti	0.0361809045226131	v_opti		-0.0753665372149313
D1M	opti	0.0371859296482412	v_opti		-0.0735340689575851
D1M	opti	0.0381909547738693	v_opti		-0.0717044240587966
D1M	opti	0.0391959798994975	v_opti		-0.0698777584040463
D1M	opti	0.0402010050251256	v_opti		-0.0680542325714248
D1M	opti	0.0412060301507538	v_opti		-0.0662340118648727
D1M	opti	0.0422110552763819	v_opti		-0.0644172663432058
D1M	opti	0.0432160804020101	v_opti		-0.0626041708445452
D1M	opti	0.0442211055276382	v_opti		-0.0607949050057776
D1M	opti	0.0452261306532663	v_opti		-0.0589896532766916
D1M	opti	0.0462311557788945	v_opti		-0.057188604928445
D1M	opti	0.0472361809045226	v_opti		-0.0553919540560367
D1M	opti	0.0482412060301508	v_opti		-0.053599899574468
D1M	opti	0.0492462311557789	v_opti		-0.051812645208296
D1M	opti	0.050251256281407	v_opti		-0.050030399474298
D1M	opti	0.0512562814070352	v_opti		-0.0482533756569797
D1M	opti	0.0522613065326633	v_opti		-0.0464817917766806
D1M	opti	0.0532663316582915	v_opti		-0.0447158705500401
D1M	opti	0.0542713567839196	v_opti		-0.0429558393426144
D1M	opti	0.0552763819095477	v_opti		-0.0412019301134429
D1M	opti	0.0562814070351759	v_opti		-0.0394543793513853
D1M	opti	0.057286432160804	v_opti		-0.0377134280030688
D1M	opti	0.0582914572864322	v_opti		-0.0359793213922989
D1M	opti	0.0592964824120603	v_opti		-0.0342523091308101
D1M	opti	0.0603015075376884	v_opti		-0.0325326450202484
D1M	opti	0.0613065326633166	v_opti		-0.0308205869452968
D1M	opti	0.0623115577889447	v_opti		-0.0291163967578729
D1M	opti	0.0633165829145729	v_opti		-0.0274203401523479
D1M	opti	0.064321608040201	v_opti		-0.0257326865317518
D1M	opti	0.0653266331658292	v_opti		-0.0240537088649528
D1M	opti	0.0663316582914573	v_opti		-0.022383683534812
D1M	opti	0.0673366834170854	v_opti		-0.0207228901773374
D1M	opti	0.0683417085427136	v_opti		-0.0190716115118779
D1M	opti	0.0693467336683417	v_opti		-0.0174301331624159
D1M	opti	0.0703517587939699	v_opti		-0.0157987434700356
D1M	opti	0.071356783919598	v_opti		-0.014177733296664
D1M	opti	0.0723618090452261	v_opti		-0.0125673958201955
D1M	opti	0.0733668341708543	v_opti		-0.010968026321133
D1M	opti	0.0743718592964824	v_opti		-0.00937992196089328
D1M	opti	0.0753768844221106	v_opti		-0.00780338155194185
D1M	opti	0.0763819095477387	v_opti		-0.00623870531994161
D1M	opti	0.0773869346733668	v_opti		-0.00468619465811244
D1M	opti	0.078391959798995	v_opti		-0.00314615187402015
D1M	opti	0.0793969849246231	v_opti		-0.00161887992902496
D1M	opti	0.0804020100502513	v_opti		-0.000104682170638234
D1M	opti	0.0814070351758794	v_opti		0.00139613794194929
D1M	opti	0.0824120603015076	v_opti		0.00288327711888945
D1M	opti	0.0834170854271357	v_opti		0.00435643252695589
D1M	opti	0.0844221105527638	v_opti		0.00581530208277286
D1M	opti	0.085427135678392	v_opti		0.00725958475167188
D1M	opti	0.0864321608040201	v_opti		0.0086889808518423
D1M	opti	0.0874371859296482	v_opti		0.0101031923634275
D1M	opti	0.0884422110552764	v_opti		0.0115019232422056
D1M	opti	0.0894472361809045	v_opti		0.012884879737483
D1M	opti	0.0904522613065327	v_opti		0.0142517707138162
