Status	term	grade	C	D1M	D2M	D3M	D4M	PIF	LIQ
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
C	60	UP-C	1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
			1.0	1.09	1.0	1.0	1.0	1.0	1.0
D1M	60	UP-C	1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
D2M	60	UP-C	1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
D3M	60	UP-C	1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
D4M	60	UP-C	1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
